sourceid,dstid,hod,ride time
711,666,2,4.281666666666666
240,213,8,21.51383333333333
546,506,13,33.86533333333333
541,279,19,22.926
535,542,4,14.991666666666667
199,264,17,14.004166666666666
447,135,22,22.0945
475,708,22,42.186166666666665
379,331,16,77.28166666666667
570,541,15,3.1390000000000002
517,385,15,17.34466666666667
346,674,12,39.00966666666667
655,273,18,73.87466666666666
513,720,15,34.5355
727,755,1,12.192166666666667
631,728,14,57.257333333333335
217,118,10,6.937666666666667
437,279,13,25.91783333333333
360,431,6,19.419833333333333
482,416,12,15.297666666666666
76,34,23,1.4586666666666666
398,526,8,16.610666666666667
734,9,7,19.8
308,233,18,39.8655
692,617,1,12.117833333333333
719,546,12,26.676666666666666
729,367,16,35.78783333333333
769,801,8,18.418333333333333
498,639,14,23.612333333333332
343,669,13,58.313
709,793,10,15.288833333333335
404,463,8,28.787
379,617,17,74.77399999999999
345,415,5,7.366
644,181,16,42.679833333333335
699,672,8,19.069666666666667
119,52,20,22.11433333333333
478,467,17,181.38183333333333
463,113,17,59.28666666666666
437,630,19,57.859500000000004
442,410,23,8.785666666666666
342,402,20,24.483999999999998
273,679,15,67.276
369,838,20,65.00216666666667
533,162,6,23.029833333333332
741,740,6,4.727666666666667
780,205,21,30.808333333333334
238,564,22,24.581
620,624,2,7.96
744,711,5,24.331
626,653,7,5.734166666666667
754,836,7,26.374166666666667
560,499,13,18.416666666666668
11,345,19,32.01983333333333
478,587,16,57.94583333333333
402,837,1,23.183666666666667
402,710,5,13.662
114,216,16,18.414166666666667
673,621,4,12.389666666666667
730,772,6,13.052166666666666
212,431,5,11.984833333333334
621,431,9,56.816833333333335
158,475,8,40.40933333333333
430,392,9,13.082166666666666
819,680,6,29.617166666666666
368,19,22,42.86216666666667
314,95,12,30.21333333333333
775,240,10,160.68333333333334
375,508,7,7.034000000000001
755,277,3,21.2285
713,93,16,40.575
614,778,19,24.664499999999997
366,433,12,13.252
426,273,19,30.846999999999998
240,543,2,18.335833333333333
599,279,6,36.84016666666666
135,108,7,31.05
125,32,5,4.611166666666667
281,603,16,45.071333333333335
465,620,15,30.707666666666668
208,332,22,6.841666666666667
569,680,18,27.025
338,179,22,14.5795
814,18,14,2.128
616,591,23,9.6475
18,178,18,54.017500000000005
599,332,13,55.589666666666666
125,371,1,13.6855
347,754,20,46.939166666666665
113,99,12,19.6905
157,476,18,64.63333333333334
316,298,23,28.18883333333333
651,589,11,36.21133333333333
279,138,10,21.227833333333333
590,650,8,20.2
309,589,8,92.72250000000001
378,627,16,29.880166666666664
688,650,3,13.558333333333334
477,674,16,32.81366666666666
214,541,18,59.44833333333334
369,187,17,44.25666666666667
274,344,9,27.6205
463,655,13,57.175
679,760,4,5.533333333333333
157,208,15,17.1345
708,803,9,15.5615
749,338,11,53.0785
160,530,13,28.4465
332,816,21,64.21016666666667
434,150,8,21.298000000000002
624,564,20,15.51
466,822,15,46.894
810,767,20,13.145166666666666
826,149,20,77.33333333333333
157,766,23,39.379333333333335
665,299,10,18.235333333333333
644,596,18,26.068499999999997
448,668,13,69.1715
463,721,22,46.62616666666667
570,625,16,9.9505
308,163,14,16.4035
658,623,9,32.52333333333333
337,442,14,33.856500000000004
516,314,21,24.945333333333334
590,717,8,86.968
345,515,14,25.619500000000002
274,496,20,47.77066666666666
577,598,14,30.94066666666667
307,682,20,45.9105
344,415,1,8.027166666666666
674,745,4,12.832333333333334
363,375,14,43.516666666666666
698,606,20,20.758333333333333
672,157,4,19.0455
116,481,2,23.494500000000002
155,441,11,45.31666666666667
272,396,1,12.684
542,708,23,67.99483333333333
349,313,19,38.3055
720,571,22,13.905833333333334
549,208,5,39.3115
125,714,2,19.302
495,688,8,19.269000000000002
571,649,14,18.518166666666666
448,681,20,29.511833333333335
314,99,12,17.3745
306,696,18,79.8695
599,440,15,26.3555
308,336,4,8.724666666666668
184,495,1,16.0445
202,298,20,10.685833333333333
618,673,7,13.591666666666667
79,587,14,70.5815
397,414,11,68.38883333333334
240,630,23,103.10633333333334
362,593,9,44.707499999999996
116,178,23,25.380999999999997
162,529,12,46.147666666666666
91,125,15,27.653666666666666
185,615,4,15.516666666666667
157,21,13,48.2785
508,373,0,9.8935
831,714,13,32.349000000000004
301,368,8,29.505166666666664
558,671,12,51.63366666666666
587,718,14,36.48883333333333
618,137,3,15.654333333333334
118,380,23,25.185333333333332
673,530,9,44.435500000000005
302,113,18,52.617
463,794,12,22.790833333333335
575,550,20,27.155166666666666
715,208,4,21.274333333333335
547,514,17,5.301
649,396,14,44.23983333333333
31,343,13,37.97616666666667
830,466,20,63.128166666666665
836,690,18,27.93616666666667
265,806,12,31.55
570,602,1,9.258333333333333
370,399,23,8.222
363,818,12,37.06183333333333
734,440,2,18.830499999999997
703,274,14,55.94583333333333
735,178,17,66.90166666666667
709,498,8,36.3455
611,585,10,10.063666666666668
263,642,15,50.041666666666664
467,697,10,47.58283333333333
686,673,10,41.598333333333336
137,480,22,25.609666666666666
692,545,20,82.6045
266,331,2,7.734166666666667
741,689,22,21.141666666666666
427,643,5,28.794833333333333
650,444,22,17.500999999999998
627,738,6,18.2815
622,559,7,17.758333333333333
498,395,11,9.686666666666667
344,599,11,21.52466666666667
755,772,0,0.9956666666666667
179,533,9,43.24466666666667
9,682,6,2.9905
640,429,19,127.40716666666667
650,337,16,48.0725
207,722,13,55.86116666666667
697,369,0,111.16000000000001
689,508,13,38.55283333333333
806,242,21,31.386333333333333
480,442,21,21.85
301,267,11,3.8928333333333334
359,326,11,3.7858333333333336
731,305,22,22.185333333333332
725,711,10,23.621333333333332
754,272,12,33.006166666666665
95,616,20,238.5855
823,709,13,20.282833333333333
735,722,13,16.224833333333333
235,348,16,46.32266666666667
599,654,5,5.354166666666667
70,533,8,51.594500000000004
799,625,14,41.222166666666666
373,366,17,35.26416666666667
343,719,11,39.42216666666666
410,449,20,15.812999999999999
79,161,6,37.509
450,578,20,25.284499999999998
209,529,2,154.36666666666667
625,773,20,47.26916666666667
447,511,1,9.361166666666666
314,618,21,42.30050000000001
622,501,20,21.5
179,738,19,85.54083333333332
161,500,17,118.08083333333335
678,775,9,15.941666666666666
647,690,8,29.056166666666666
246,341,3,10.612
276,374,22,10.9375
338,753,22,35.808166666666665
331,589,2,16.16166666666667
509,274,15,44.66883333333333
629,240,17,62.834666666666664
278,605,12,39.6805
686,590,17,28.7655
436,588,11,83.92716666666666
796,154,22,40.07933333333334
588,212,21,44.279833333333336
605,628,23,11.143333333333334
826,642,22,27.6
676,9,1,9.350833333333332
342,668,20,50.729
757,574,23,16.724333333333334
155,212,12,29.808666666666667
126,510,14,50.59
640,694,10,36.00483333333333
138,690,2,17.3875
297,267,14,13.1625
594,679,14,30.6255
276,435,11,24.782666666666668
666,238,5,22.7385
315,437,23,27.505999999999997
12,414,12,51.218833333333336
697,511,23,13.240166666666665
785,680,12,24.112000000000002
549,313,5,18.208333333333332
310,627,12,31.36433333333333
709,427,1,16.094
607,571,8,31.259999999999998
151,363,21,16.6815
307,501,11,31.021666666666665
624,773,13,30.78783333333333
418,517,8,13.523833333333332
727,799,10,36.469500000000004
379,218,18,37.629
715,806,14,16.887
269,160,22,16.111
781,403,3,61.63333333333333
368,596,8,98.73666666666666
426,273,9,36.85850000000001
709,614,19,13.695666666666666
158,644,4,17.198833333333333
539,559,15,268.8611666666667
754,744,15,31.315
345,436,4,17.563666666666666
189,277,0,8.837833333333332
700,516,22,24.218833333333336
780,16,6,24.952333333333335
513,434,4,43.0355
268,307,15,29.81383333333333
338,467,12,17.2255
314,8,5,20.648333333333333
240,11,6,38.122166666666665
771,697,2,6.921
281,668,11,235.48166666666665
753,499,21,23.252333333333336
566,537,19,3.8251666666666666
179,830,20,196.09716666666665
787,830,10,15.279833333333332
138,274,15,27.214833333333335
434,736,23,24.927666666666667
528,151,19,29.1545
332,791,12,33.781
445,241,6,34.37266666666667
181,765,10,47.01483333333333
202,146,22,6.733333333333333
667,265,8,32.718833333333336
570,606,10,26.25
436,447,10,52.63983333333333
735,212,20,32.64666666666667
633,372,12,47.391
339,412,20,31.237666666666666
624,274,14,47.083333333333336
543,702,2,13.342833333333335
335,177,15,24.153833333333335
240,269,18,17.93883333333333
806,722,11,36.821000000000005
395,673,17,64.82733333333333
708,673,6,29.092666666666666
210,397,16,29.8475
528,476,12,35.135666666666665
698,759,9,10.362833333333333
138,649,21,48.66833333333333
408,766,11,52.27033333333333
183,809,6,43.64516666666667
699,309,5,35.2945
579,514,23,14.321333333333333
538,570,15,10.051333333333334
826,241,12,66.01666666666667
652,337,9,53.561166666666665
413,373,4,31.3965
672,755,0,12.695500000000001
179,208,7,5.2540000000000004
589,158,3,20.690833333333334
741,822,16,21.921166666666668
329,68,15,48.459500000000006
68,52,11,27.333333333333332
498,497,7,2.254166666666667
668,639,11,24.4
154,756,23,46.13666666666666
282,480,7,23.5175
565,212,13,25.591
805,156,12,64.671
184,591,12,26.846333333333334
593,768,20,29.994833333333336
786,753,18,13.288666666666668
398,429,0,7.273
448,347,17,21.617
12,571,5,27.033333333333335
543,713,14,56.358666666666664
668,663,11,19.507833333333334
276,531,21,28.844333333333335
308,113,4,16.903333333333332
403,533,9,22.401833333333332
630,771,23,17.083333333333332
595,672,0,16.9
621,563,1,5.539333333333333
529,810,23,24.451166666666666
768,693,5,11.603666666666667
136,154,0,11.839666666666666
629,463,17,70.10366666666667
362,528,22,21.602666666666668
126,796,17,80.74050000000001
826,838,17,9.7725
561,380,13,54.075833333333335
307,310,10,15.266333333333334
447,154,13,221.84166666666667
155,755,15,91.57716666666667
366,83,1,15.7815
170,177,20,21.398000000000003
309,548,23,30.011833333333335
481,579,19,17.913666666666664
398,426,11,13.635333333333334
762,13,10,39.36266666666667
246,70,23,12.130333333333335
599,544,21,9.65
277,692,5,21.8465
157,347,9,45.36116666666667
828,13,3,3.1616666666666666
151,177,5,3.7671666666666668
690,330,12,27.45133333333333
372,657,16,48.02066666666666
499,636,21,36.09466666666666
332,137,1,15.490833333333335
837,401,21,36.15416666666667
813,463,18,59.53483333333334
630,548,20,18.78216666666667
515,344,9,31.772166666666667
595,209,5,23.589833333333335
315,113,0,18.972166666666666
631,760,5,9.664833333333332
654,702,3,4.264
235,216,9,41.19016666666666
369,214,18,32.02316666666667
476,512,18,10.650333333333332
671,342,18,47.71133333333333
232,558,13,29.167333333333332
369,709,18,102.84366666666666
559,555,22,17.058333333333334
694,498,22,20.15983333333333
364,571,22,46.313833333333335
346,347,2,2.3755
407,188,6,22.125
568,339,0,26.5195
630,160,5,25.33566666666667
667,179,15,34.364000000000004
541,546,11,20.756666666666668
336,822,14,56.459833333333336
12,715,23,22.18616666666667
714,376,0,23.466666666666665
114,98,8,10.445500000000001
151,307,11,26.926166666666667
654,207,8,55.6
443,435,19,42.42966666666667
807,240,14,143.27333333333334
540,712,13,38.20216666666667
533,213,20,27.416666666666668
773,9,0,11.363833333333334
433,476,18,63.962833333333336
66,184,12,48.126666666666665
723,602,14,17.584333333333333
199,240,16,30.602833333333333
807,746,14,47.23283333333333
533,117,17,51.16133333333333
138,781,0,25.6
540,535,1,7.867333333333334
791,818,23,11.020166666666666
397,683,22,39.709833333333336
114,498,16,61.397166666666664
586,402,23,16.254833333333334
682,699,13,23.894000000000002
743,364,2,20.15
342,418,16,38.006499999999996
499,613,4,8.132333333333333
631,633,10,7.229666666666666
643,180,17,50.2375
650,533,1,15.630666666666666
433,345,3,19.926666666666666
146,265,11,24.669
843,17,9,18.291666666666668
345,337,23,22.775
112,305,7,29.767999999999997
480,789,8,35.521166666666666
785,752,18,16.2885
550,630,20,23.645833333333332
242,316,2,10.919
308,576,6,26.86116666666667
728,669,20,8.4385
16,831,11,11.391666666666667
372,163,8,24.433666666666667
651,369,23,21.163833333333333
666,618,6,11.712
242,828,18,121.68933333333332
762,21,9,11.389833333333334
667,623,6,18.4635
348,415,14,15.069666666666667
473,655,11,37.92616666666667
98,478,13,48.825
163,188,7,1.9396666666666667
467,433,5,7.241833333333333
631,537,20,33.0905
155,644,18,95.9555
686,689,16,14.581333333333333
13,823,23,13.940499999999998
644,845,2,19.71466666666667
176,393,16,20.63
150,735,14,65.69466666666666
686,713,19,26.845666666666666
434,683,21,46.706
344,569,17,31.221333333333334
59,409,1,24.602833333333333
205,339,14,36.31266666666667
51,311,18,40.19666666666667
476,785,14,47.303
312,809,13,62.74166666666667
816,402,0,19.896333333333335
16,765,23,15.3705
80,100,18,26.951666666666664
431,368,20,13.510333333333334
596,541,11,12.790666666666668
526,688,6,27.888666666666666
514,619,9,48.56216666666667
346,348,0,7.215
350,308,7,27.926499999999997
305,188,0,12.875
820,397,13,53.25116666666667
542,654,8,15.093833333333333
188,245,16,13.158333333333333
786,540,6,33.371833333333335
685,780,13,20.7695
830,235,11,51.11233333333333
233,434,0,21.283333333333335
596,627,5,12.2685
19,689,23,22.336833333333335
831,587,21,24.113999999999997
306,33,17,28.597166666666666
433,675,16,51.46183333333333
95,759,21,78.44266666666667
414,444,17,28.812166666666666
513,728,0,32.11
676,440,21,27.3
771,729,10,35.4235
751,185,10,58.43633333333333
673,21,17,55.30766666666667
81,301,21,31.023833333333336
629,367,12,52.6445
626,720,0,10.7195
665,434,21,22.350833333333334
439,413,22,28.0935
304,338,21,17.177
475,70,20,31.275
686,586,8,23.597666666666665
57,93,13,16.306833333333334
746,370,5,28.482333333333333
637,272,11,35.8125
822,18,2,10.3725
281,480,15,22.78083333333333
584,689,22,20.9405
443,548,10,121.90833333333333
397,462,3,6.5
365,426,20,23.5655
748,699,22,35.891666666666666
126,544,8,42.41466666666667
436,771,9,97.8285
795,729,2,11.696333333333333
160,817,0,31.8535
574,741,16,16.292333333333332
337,436,1,10.048499999999999
817,365,4,21.056333333333335
626,771,7,17.60666666666667
563,240,0,14.721833333333333
718,692,13,21.204666666666665
810,401,3,22.519833333333334
712,734,11,4.716333333333334
643,209,6,31.288833333333333
714,559,9,23.959833333333332
463,534,13,42.482
439,155,1,29.941666666666666
676,508,16,18.887833333333333
476,590,22,36.472
395,665,7,14.1935
113,620,6,54.3945
710,749,6,6.09
347,113,9,36.37383333333333
346,115,17,48.42783333333333
479,671,20,35.870666666666665
345,377,11,5.8335
802,758,1,5.1475
513,759,10,28.796166666666668
476,676,22,15.532666666666668
276,273,3,8.404666666666666
151,540,20,51.00833333333333
669,568,1,10.627833333333333
378,431,18,80.2715
584,782,10,39.125
796,752,3,5.364833333333333
405,572,2,17.744000000000003
496,203,15,15.45
468,718,9,38.55
817,510,6,53.41366666666667
564,674,17,24.77716666666667
185,82,19,21.457833333333333
307,653,15,49.08683333333333
216,569,20,32.508
556,665,23,14.730333333333334
372,115,2,19.395
726,659,23,14.175999999999998
242,613,15,55.26366666666667
548,312,20,27.281333333333336
533,568,19,25.624000000000002
184,786,14,64.5945
472,698,14,38.727333333333334
17,466,20,32.356500000000004
740,622,20,20.642666666666667
78,129,3,11.848
430,720,22,48.9
754,443,6,35.91
434,702,20,80.95116666666667
631,810,23,30.37366666666667
115,399,15,55.478500000000004
643,706,14,24.120333333333335
723,179,17,72.1
398,345,8,61.50333333333333
161,307,23,14.702666666666666
696,115,11,57.86116666666667
771,640,16,36.11116666666667
515,595,16,52.74016666666667
436,187,8,60.9305
337,384,21,42.347833333333334
533,312,12,57.66983333333334
782,763,17,43.62916666666667
340,404,10,11.2725
712,307,12,35.34766666666667
713,97,14,62.22383333333333
703,789,21,15.392666666666665
480,273,5,48.6725
441,467,6,23.81566666666667
162,648,17,98.0695
31,180,20,9.839666666666666
502,739,6,36.50216666666667
472,644,8,40.55833333333333
643,630,8,43.366
241,185,11,8.005
640,183,9,37.280166666666666
175,434,13,29.0875
540,770,8,23.05
476,112,8,51.082
154,99,14,36.16116666666667
537,735,22,22.85
603,549,19,23.580499999999997
346,511,8,18.541833333333333
508,443,13,5.8870000000000005
574,184,4,33.637
277,307,18,22.2775
669,575,14,39.348
687,807,4,9.175
60,401,15,48.95183333333333
274,375,0,7.841166666666667
527,460,18,10.007166666666667
574,631,4,4.489166666666667
699,774,7,10.617666666666667
540,209,12,34.02816666666667
633,312,23,30.241666666666667
818,667,18,42.76033333333333
156,805,6,42.4625
430,436,2,14.2125
712,694,10,13.158833333333332
766,342,18,72.19716666666666
413,619,12,52.83583333333333
31,269,12,23.737000000000002
644,443,23,33.027
630,212,5,44.352833333333336
719,678,2,3.6605
341,443,22,15.062666666666667
562,708,10,39.3035
185,83,14,11.404166666666667
398,136,21,26.095166666666668
544,673,20,29.766666666666666
426,267,9,19.249000000000002
735,541,11,31.16033333333333
438,626,21,27.603
500,792,23,24.933833333333332
811,797,15,13.820333333333334
527,748,2,11.514333333333333
315,207,22,21.898833333333336
306,138,2,9.323833333333333
675,450,5,20.808333333333334
617,500,13,19.485500000000002
828,96,16,75.39450000000001
409,622,12,20.244000000000003
379,274,14,32.251999999999995
591,697,12,21.649166666666666
767,362,7,108.51666666666667
281,442,23,18.885166666666667
716,695,3,4.534666666666666
201,184,18,47.83616666666667
534,539,22,11.704
47,162,17,16.484666666666666
403,508,21,28.265333333333334
560,782,13,29.292333333333332
155,588,14,56.574666666666666
667,370,0,18.813666666666666
688,655,23,96.60300000000001
272,307,4,7.833333333333333
693,442,15,39.4285
639,685,17,10.544
543,412,0,6.349333333333333
664,363,20,27.878833333333333
712,336,20,75.77083333333333
709,687,10,12.064833333333333
716,644,21,10.952499999999999
302,446,23,39.280499999999996
624,216,10,47.52916666666667
374,154,13,19.214333333333332
727,531,9,46.31883333333334
664,705,10,11.8
563,434,7,14.866999999999999
781,627,0,17.497166666666665
762,434,2,15.798333333333334
398,814,8,36.027
96,276,8,32.896499999999996
713,786,13,14.227833333333333
617,21,9,37.76483333333333
466,128,16,29.213
745,542,8,60.38883333333333
11,437,9,57.57116666666666
402,816,13,37.37466666666667
467,337,14,29.5215
708,811,21,23.091
672,569,8,18.1425
241,756,10,83.66666666666667
567,650,10,14.984333333333332
613,555,12,14.4055
282,161,7,8.805
596,716,14,17.16166666666667
215,443,18,59.198
712,710,19,4.804666666666666
547,372,15,71.09483333333333
214,177,14,34.63133333333334
367,575,17,66.83616666666667
158,587,18,89.18266666666666
783,496,14,62.3745
694,700,15,36.909666666666666
640,310,20,36.619
314,771,15,68.46466666666667
150,594,13,42.175666666666665
590,826,7,22.5305
668,720,11,34.4135
819,820,19,3.7915
722,282,10,44.92516666666667
90,273,20,26.068499999999997
692,650,14,28.633333333333333
510,633,23,14.958333333333334
808,369,12,47.59683333333333
444,446,8,19.558333333333334
430,157,7,39.334666666666664
403,216,10,26.5655
714,796,12,11.608333333333333
634,558,3,13.025833333333333
767,242,20,39.54833333333333
410,594,21,27.316666666666666
367,327,15,25.93883333333333
480,276,22,19.590833333333332
670,476,13,34.9385
762,265,20,26.220166666666668
794,590,16,29.171666666666667
687,673,8,52.4
236,239,8,19.151833333333332
512,410,5,9.872000000000002
435,304,16,24.092499999999998
652,673,20,10.765666666666668
727,757,15,37.425
212,371,19,46.40266666666666
469,708,5,21.555999999999997
363,777,18,85.11466666666666
207,533,7,23.887166666666666
18,431,0,29.7095
599,798,9,26.863333333333333
183,443,17,92.74383333333334
393,212,2,19.536166666666666
342,657,15,42.58016666666666
408,651,0,16.358333333333334
381,188,7,20.91466666666667
347,115,3,15.868
786,500,1,16.854
561,756,0,13.793833333333334
97,570,21,31.621
11,576,9,24.98966666666667
625,752,4,11.527833333333332
405,501,10,16.496333333333332
771,541,11,34.771499999999996
724,363,10,52.652166666666666
533,745,15,60.741499999999995
541,667,16,43.78916666666667
136,218,8,18.895333333333333
81,115,1,6.866666666666666
652,757,11,17.941666666666666
429,430,16,8.099333333333332
540,502,7,19.817166666666665
532,209,9,27.062833333333334
36,66,11,14.282666666666668
698,647,5,10.836333333333332
13,810,12,13.8125
757,630,14,21.65
412,187,5,16.436833333333333
93,364,17,35.56766666666667
248,656,11,34.420833333333334
571,748,21,87.8405
579,452,12,21.569166666666668
599,690,10,34.38
369,797,19,84.95
100,279,22,30.3205
536,437,19,16.2435
798,740,11,22.6945
343,574,17,34.0315
644,687,10,20.278166666666667
161,381,7,24.16166666666667
828,561,21,24.518166666666666
238,348,11,49.9795
753,651,18,19.078333333333333
381,511,21,18.553166666666666
741,217,12,51.549
640,752,0,13.328833333333334
375,575,6,55.5
448,571,19,29.667166666666667
793,764,2,8.722166666666668
129,403,22,21.743333333333332
590,505,21,16.875999999999998
750,832,1,8.102
281,550,13,34.31283333333333
758,442,6,37.689166666666665
360,275,5,21.944000000000003
445,379,17,11.819166666666666
212,273,11,4.9935
668,558,17,22.4585
774,535,6,42.49466666666667
617,627,8,76.36516666666667
329,791,22,34.81466666666667
765,718,14,32.579166666666666
298,232,22,8.553166666666668
242,397,13,24.345000000000002
316,575,8,58.94016666666666
531,156,7,29.746333333333332
534,694,12,24.098333333333336
368,832,10,165.45
545,698,17,33.522666666666666
779,533,18,41.69133333333333
709,438,17,44.391333333333336
579,714,23,62.438833333333335
584,661,0,13.1945
408,569,13,14.595833333333333
247,433,12,28.700333333333333
588,533,3,12.899000000000001
774,139,16,82.57366666666667
276,673,21,45.06666666666667
50,68,10,12.532166666666665
738,641,17,52.016666666666666
12,657,8,36.92733333333333
375,246,23,14.9595
736,617,20,20.848000000000003
576,467,6,50.787
248,481,18,36.46633333333333
13,715,18,31.041333333333334
13,562,3,21.182833333333335
370,113,21,92.82616666666667
399,402,2,10.289666666666667
765,530,0,12.249166666666667
242,692,10,43.746833333333335
547,338,16,62.401833333333336
496,778,12,19.730833333333333
542,217,18,46.40333333333333
361,402,14,34.289
308,302,1,10.275333333333332
343,404,22,15.382666666666667
11,619,10,57.41883333333333
308,561,5,14.85
240,496,10,34.067
238,479,12,61.26433333333333
238,266,0,5.945833333333334
786,822,3,7.316666666666666
557,495,11,8.531
301,727,23,24.593666666666664
463,181,16,30.619666666666667
814,529,2,16.436500000000002
789,672,12,29.207333333333334
273,240,23,2.0675
598,536,15,27.342666666666666
729,844,17,38.335166666666666
188,413,17,30.794833333333333
513,435,12,52.21116666666667
314,279,21,10.804833333333333
120,529,23,28.95
705,21,13,30.118833333333335
136,95,19,15.339333333333334
275,589,19,69.8305
756,669,18,24.161333333333335
627,673,7,16.98966666666667
414,625,8,31.30483333333333
497,426,19,34.18333333333333
160,306,8,50.482499999999995
337,473,19,35.991
306,467,3,12.529166666666667
273,31,22,9.114166666666668
150,782,15,58.08883333333333
672,344,10,48.38766666666667
714,782,14,17.48933333333333
717,653,12,19.085500000000003
482,314,18,37.81583333333333
430,90,16,32.59166666666667
606,655,9,15.596499999999999
66,430,19,49.392833333333336
208,242,20,7.1155
619,693,13,12.568999999999999
241,648,14,50.573499999999996
244,305,12,15.123333333333333
606,347,18,27.094
452,216,2,16.00766666666667
398,267,20,10.285333333333334
92,302,4,14.656833333333333
665,812,18,36.96133333333333
540,241,13,32.4965
662,792,14,122.41433333333333
764,751,19,15.6615
737,599,15,16.067833333333333
409,242,11,23.678833333333333
539,340,7,36.69883333333333
722,209,15,56.734833333333334
398,439,4,13.792666666666666
571,404,21,27.1675
618,833,8,96.73166666666665
96,651,17,144.01066666666665
298,751,21,48.53516666666667
330,109,16,23.071666666666665
215,281,17,16.84433333333333
569,599,16,8.914333333333333
329,666,8,54.85883333333334
154,112,3,13.270666666666667
614,267,12,13.620333333333333
376,604,16,81.67966666666666
360,431,1,12.5985
316,437,16,54.62166666666667
655,479,16,18.769833333333334
709,807,23,9.2835
140,541,18,61.60733333333334
155,279,6,30.2785
756,809,19,25.650333333333332
330,262,9,15.580666666666668
13,680,1,13.518833333333333
629,565,8,34.633
570,569,4,1.8126666666666666
679,701,15,12.4895
642,805,21,28.16033333333333
842,711,5,41.4405
364,694,22,36.63333333333333
302,183,1,11.269499999999999
280,385,11,14.027666666666667
137,371,1,13.927333333333333
31,464,16,33.117
667,766,17,19.968833333333336
566,372,17,31.346333333333334
708,345,14,66.0
371,140,23,17.205499999999997
240,338,5,6.767833333333333
333,615,22,21.218833333333336
594,588,4,9.251666666666667
532,95,2,20.354166666666668
476,480,22,26.051666666666666
767,742,20,25.59783333333333
600,496,6,50.73966666666667
707,298,13,34.53516666666667
413,449,23,5.647166666666666
339,307,10,4.4565
838,651,6,45.554833333333335
569,717,21,19.792166666666667
474,440,0,4.413833333333333
625,593,7,16.46366666666667
765,568,0,22.343
767,709,16,9.523333333333333
212,751,9,50.021166666666666
806,641,11,33.9575
712,648,17,27.523000000000003
773,376,11,58.92783333333333
408,442,3,5.684
643,623,13,23.646666666666665
358,361,5,10.716666666666667
752,755,12,10.623166666666666
540,574,13,29.598166666666668
589,548,1,26.473000000000003
692,795,9,12.238
561,246,12,87.13133333333333
708,625,4,16.874166666666667
376,433,8,44.434333333333335
819,711,20,18.167166666666667
482,241,9,44.499
542,444,22,7.4126666666666665
337,413,12,49.2115
511,482,1,9.3735
139,342,14,30.418333333333333
281,186,22,6.606166666666667
417,349,21,19.911833333333334
501,692,21,19.368499999999997
711,710,7,3.016833333333333
709,772,15,24.115666666666666
561,442,1,16.541666666666668
503,331,4,19.9375
529,362,8,10.7105
563,719,12,25.756833333333336
511,379,15,19.288333333333334
753,641,20,24.51833333333333
565,436,10,19.328166666666668
277,349,5,13.501166666666668
443,113,17,59.68283333333333
641,655,22,214.5
314,516,5,14.1945
76,97,13,35.088499999999996
707,688,20,9.177166666666666
817,822,8,14.6485
380,382,20,5.931333333333333
542,510,20,4.4511666666666665
630,801,6,15.45
662,241,19,107.606
614,372,21,23.883666666666667
281,279,21,8.196666666666667
601,535,17,33.001
730,265,11,30.204833333333333
772,641,13,63.055166666666665
509,240,21,34.904833333333336
756,775,12,8.6095
752,465,13,166.93883333333332
586,329,14,29.331666666666667
115,558,0,23.19516666666667
337,830,22,52.914833333333334
751,545,17,47.1785
371,547,0,26.87066666666667
652,576,16,37.8425
178,51,3,19.948
759,346,14,52.63666666666666
644,310,8,46.65933333333333
187,378,0,12.285166666666667
818,782,1,30.58533333333333
574,137,20,33.590333333333334
395,727,15,24.923833333333334
398,400,15,11.215333333333332
627,346,6,31.941166666666668
11,305,22,67.24466666666666
750,830,15,21.370166666666666
480,68,23,30.93883333333333
410,246,6,14.275
561,273,16,25.163166666666665
518,348,22,30.979666666666667
434,729,5,13.872166666666667
756,624,12,24.08566666666667
673,565,5,16.823
277,567,20,34.075833333333335
774,594,2,13.879666666666667
370,188,13,31.898833333333336
438,577,21,39.526500000000006
503,337,16,23.115666666666666
624,688,17,42.38333333333333
688,702,9,48.51466666666667
817,740,7,174.71666666666667
816,496,3,12.273
409,630,5,11.678166666666668
238,178,1,3.4078333333333335
178,593,21,49.00233333333333
619,828,14,32.48133333333333
506,437,21,13.9
694,697,17,21.801666666666666
791,531,22,25.421499999999998
614,203,10,20.877833333333335
405,590,10,29.17983333333333
160,651,22,38.698
690,158,10,112.47116666666668
385,98,15,173.13
311,819,6,53.85
755,513,6,36.29316666666667
310,375,1,4.432833333333334
588,569,13,32.728
734,18,15,17.183666666666667
751,547,20,134.40333333333334
463,816,5,14.369166666666667
796,591,9,41.593833333333336
708,750,1,13.608333333333333
29,273,10,40.36816666666667
397,712,15,39.8695
823,562,23,20.443833333333334
50,136,1,21.035500000000003
785,208,16,60.019666666666666
730,776,23,13.531333333333333
712,623,0,12.277833333333332
722,650,5,20.577166666666667
693,709,16,24.167166666666667
315,719,6,34.79516666666667
300,463,16,40.15533333333334
435,376,20,47.053999999999995
403,359,21,34.76116666666667
238,209,4,3.664
568,517,3,19.333333333333332
471,399,16,36.958333333333336
513,412,5,9.108333333333333
666,644,20,9.413
760,718,19,19.578333333333333
375,380,14,26.211333333333336
113,547,23,34.0195
533,36,11,59.068
244,315,22,19.21466666666667
464,653,20,58.391666666666666
348,337,14,43.8205
