id,id_HIT,id_assignment,id_worker,module,section,time_landed,time_instruction_shown,time_consent_shown,time_consented,category_question,id_question,id_question_serial,id_article,correct_answer,time_question_begin,time_yesNo_prior_shown,answer_yesNo_prior,time_yesNo_prior_answered,answer_correct,time_yesNo_prior_spent,confidence_prior,time_article_shown,time_article_finish,time_article_spent,answer_yesNo_after,time_yesNo_after_shown,time_yesNo_after_answered,time_yesNo_after_spent,confidence_YesNo_after,content_relatedness,time_content_related_shown,time_content_related_answered,time_content_related_spent,author_position,time_author_position_shown,time_author_position_answered,time_author_position_spent,cc1_accuracy,cc2_completeness,cc3_authority,cc4_usefulness,cc5_accessibility,time_quality_cc_shown,time_quality_cc_answered,time_quality_cc_spent,quality_single,time_quality_single_spent,author_fname,author_fname_ethnicity,author_lname,nudge_words,confidence_evaluation,affiliation,affiliation_tier,affiliation_location,time_question_end,time_question_spent,time_session_spent,completion_code,statuses,time_question_shown
11014,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3KXIR214I4GNRJMCFFU0YMQBQHH42O,A1GKD3NG1NNHRP,,landing,2021-06-01 15:25:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11015,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3KXIR214I4GNRJMCFFU0YMQBQHH42O,A1GKD3NG1NNHRP,,consent,,,2021-06-01 15:25:05,2021-06-01 15:25:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11016,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3TE22NPXPBCXUX1ZJTDOR1N9AVD44K,A2SJ6LIVE48278,,ethnic_name_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464,,completed,
11017,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3TE22NPXPBCXUX1ZJTDOR1N9AVD44K,A2SJ6LIVE48278,,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A2SJ6LIVE48278-S6JERW,completed,
11018,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3O7L7BFSHEP9U6X7TOR5UO9JS28EIF,A1Z6YSHR6MV9XU,,ethnic_name_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179,,completed,
11019,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3H7Z272LX77FHYU3N54TGG0FND4PLP,ABTDB989OZ4UN,,ethnic_name_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289,,completed,
11020,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3QL2OFSM96IMB9OKUDY2985XTPPNCB,A2CHDWKAYZ3P3E,,ethnic_name_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472,,completed,
11021,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3WLEIWSYHOHH3VA7UMEJSBZFVM42H9,A1QS60AL09KUDZ,,landing,2021-06-01 15:27:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11022,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3QL2OFSM96IMB9OKUDY2985XTPPNCB,A2CHDWKAYZ3P3E,,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A2CHDWKAYZ3P3E-U7S5JE,completed,
11023,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3WLEIWSYHOHH3VA7UMEJSBZFVM42H9,A1QS60AL09KUDZ,,consent,,,2021-06-01 15:27:45,2021-06-01 15:28:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11024,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3H7Z272LX77FHYU3N54TGG0FND4PLP,ABTDB989OZ4UN,,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABTDB989OZ4UN-X70UEF,completed,
11025,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3K772S5NP8B9YBMNN69KUC84SPTEHM,A1JEZM298HFL30,,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A1JEZM298HFL30-G4CXNA,completed,
11026,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3O7L7BFSHEP9U6X7TOR5UO9JS28EIF,A1Z6YSHR6MV9XU,,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A1Z6YSHR6MV9XU-J4PY8O,completed,
11027,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3WLEIWSYHOHH3VA7UMEJSBZFVM42H9,A1QS60AL09KUDZ,,ethnic_name_3,,,,,breast-cancer,5,1,74,,2021-06-01 15:28:27,,Yes,2021-06-01 15:28:36,,,,2021-06-01 15:28:27,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,2021-06-01 15:28:51,24,,,,
11028,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3WLEIWSYHOHH3VA7UMEJSBZFVM42H9,A1QS60AL09KUDZ,,ethnic_name_3,,,,,breast-cancer,5,2,79,,2021-06-01 15:28:51,,,,,,,2021-06-01 15:28:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11029,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3WLEIWSYHOHH3VA7UMEJSBZFVM42H9,A1QS60AL09KUDZ,,ethnic_name_3,,,,,cold,7,3,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11030,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3WLEIWSYHOHH3VA7UMEJSBZFVM42H9,A1QS60AL09KUDZ,,ethnic_name_3,,,,,cold,7,4,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11031,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3WLEIWSYHOHH3VA7UMEJSBZFVM42H9,A1QS60AL09KUDZ,,ethnic_name_3,,,,,atkins,1,5,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11032,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3WLEIWSYHOHH3VA7UMEJSBZFVM42H9,A1QS60AL09KUDZ,,ethnic_name_3,,,,,atkins,1,6,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11033,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3U088ZLJVKTS4B2IAYW5AQGNDCY0WO,A28C4YC9WPNYG2,,landing,2021-06-01 15:29:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11034,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3U088ZLJVKTS4B2IAYW5AQGNDCY0WO,A28C4YC9WPNYG2,,consent,,,2021-06-01 15:29:25,2021-06-01 15:29:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11035,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3B3WTRP3DB2OOPSOWAQRFU1RC9X29K,AH661JCUH90NR,,landing,2021-06-01 15:29:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11036,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3B3WTRP3DB2OOPSOWAQRFU1RC9X29K,AH661JCUH90NR,,consent,,,2021-06-01 15:29:40,2021-06-01 15:29:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11037,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3ZOTGHDK5IBK0BDSSEOF329K52GOSL,A31VLWCDUPY6OR,,ethnic_name_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518,,completed,
11038,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,33FBRBDW6OZ1821GOB9JRBF24UQC8C,A337Y4X67PY4QI,,landing,2021-06-01 15:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11039,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,33FBRBDW6OZ1821GOB9JRBF24UQC8C,A337Y4X67PY4QI,,consent,,,2021-06-01 15:30:00,2021-06-01 15:30:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11040,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3B3WTRP3DB2OOPSOWAQRFU1RC9X29K,AH661JCUH90NR,,ethnic_name_3,,,,,breast-cancer,5,1,74,,2021-06-01 15:30:05,,No,2021-06-01 15:32:26,,,,2021-06-01 15:30:05,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,2021-06-01 15:32:55,170,,,,
11041,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3B3WTRP3DB2OOPSOWAQRFU1RC9X29K,AH661JCUH90NR,,ethnic_name_3,,,,,breast-cancer,5,2,79,,2021-06-01 15:32:55,,No,2021-06-01 15:33:03,,,,2021-06-01 15:32:55,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,2021-06-01 15:33:11,16,,,,
11042,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3B3WTRP3DB2OOPSOWAQRFU1RC9X29K,AH661JCUH90NR,,ethnic_name_3,,,,,cold,7,3,134,,2021-06-01 15:33:11,,Yes,2021-06-01 15:33:28,,,,2021-06-01 15:33:11,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,2021-06-01 15:33:35,24,,,,
11043,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3B3WTRP3DB2OOPSOWAQRFU1RC9X29K,AH661JCUH90NR,,ethnic_name_3,,,,,cold,7,4,162,,2021-06-01 15:33:35,,Yes,2021-06-01 15:34:00,,,,2021-06-01 15:33:35,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,2021-06-01 15:34:09,34,,,,
11044,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3B3WTRP3DB2OOPSOWAQRFU1RC9X29K,AH661JCUH90NR,,ethnic_name_3,,,,,atkins,1,5,196,,2021-06-01 15:34:09,,No,2021-06-01 15:34:29,,,,2021-06-01 15:34:09,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,2021-06-01 15:34:35,26,,,,
11045,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3B3WTRP3DB2OOPSOWAQRFU1RC9X29K,AH661JCUH90NR,,ethnic_name_3,,,,,atkins,1,6,198,,2021-06-01 15:34:35,,Yes,2021-06-01 15:34:44,,,,2021-06-01 15:34:35,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,2021-06-01 15:34:52,17,,,,
11046,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,33FBRBDW6OZ1821GOB9JRBF24UQC8C,A337Y4X67PY4QI,,ethnic_name_3,,,,,breast-cancer,5,1,74,,2021-06-01 15:30:16,,Yes,2021-06-01 15:30:41,,,,2021-06-01 15:30:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11047,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,33FBRBDW6OZ1821GOB9JRBF24UQC8C,A337Y4X67PY4QI,,ethnic_name_3,,,,,breast-cancer,5,2,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11048,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,33FBRBDW6OZ1821GOB9JRBF24UQC8C,A337Y4X67PY4QI,,ethnic_name_3,,,,,cold,7,3,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11049,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,33FBRBDW6OZ1821GOB9JRBF24UQC8C,A337Y4X67PY4QI,,ethnic_name_3,,,,,cold,7,4,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11050,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,33FBRBDW6OZ1821GOB9JRBF24UQC8C,A337Y4X67PY4QI,,ethnic_name_3,,,,,atkins,1,5,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11051,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,33FBRBDW6OZ1821GOB9JRBF24UQC8C,A337Y4X67PY4QI,,ethnic_name_3,,,,,atkins,1,6,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11052,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3G5F9DBFOPXQ0M89IWYUUGWQSKYHVX,AROOCBM042SJD,,landing,2021-06-01 15:31:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11053,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3G5F9DBFOPXQ0M89IWYUUGWQSKYHVX,AROOCBM042SJD,,consent,,,2021-06-01 15:31:13,2021-06-01 15:31:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11054,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3G5F9DBFOPXQ0M89IWYUUGWQSKYHVX,AROOCBM042SJD,,ethnic_name_3,,,,,breast-cancer,5,1,74,,2021-06-01 15:31:30,,,,,,,2021-06-01 15:31:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11055,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3G5F9DBFOPXQ0M89IWYUUGWQSKYHVX,AROOCBM042SJD,,ethnic_name_3,,,,,breast-cancer,5,2,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11056,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3G5F9DBFOPXQ0M89IWYUUGWQSKYHVX,AROOCBM042SJD,,ethnic_name_3,,,,,cold,7,3,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11057,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3G5F9DBFOPXQ0M89IWYUUGWQSKYHVX,AROOCBM042SJD,,ethnic_name_3,,,,,cold,7,4,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11058,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3G5F9DBFOPXQ0M89IWYUUGWQSKYHVX,AROOCBM042SJD,,ethnic_name_3,,,,,atkins,1,5,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11059,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3G5F9DBFOPXQ0M89IWYUUGWQSKYHVX,AROOCBM042SJD,,ethnic_name_3,,,,,atkins,1,6,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11060,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3ZOTGHDK5IBK0BDSSEOF329K52GOSL,A31VLWCDUPY6OR,,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A31VLWCDUPY6OR-1SXLPE,completed,
11061,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3HL8HNGX4518PJ40K55YZDVGLD09F9,AFERIASET17LW,,landing,2021-06-01 15:32:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11062,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3HL8HNGX4518PJ40K55YZDVGLD09F9,AFERIASET17LW,,consent,,,2021-06-01 15:32:37,2021-06-01 15:32:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11063,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3HL8HNGX4518PJ40K55YZDVGLD09F9,AFERIASET17LW,,ethnic_name_3,,,,,breast-cancer,5,1,74,,2021-06-01 15:32:51,,Yes,2021-06-01 15:33:12,,,,2021-06-01 15:32:51,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,2021-06-01 15:34:18,87,,,,
11064,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3HL8HNGX4518PJ40K55YZDVGLD09F9,AFERIASET17LW,,ethnic_name_3,,,,,breast-cancer,5,2,79,,2021-06-01 15:34:18,,No,2021-06-01 15:34:32,,,,2021-06-01 15:34:18,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,2021-06-01 15:35:49,91,,,,
11065,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3HL8HNGX4518PJ40K55YZDVGLD09F9,AFERIASET17LW,,ethnic_name_3,,,,,cold,7,3,134,,2021-06-01 15:35:49,,No,2021-06-01 15:36:15,,,,2021-06-01 15:35:49,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,2021-06-01 15:36:49,60,,,,
11066,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3HL8HNGX4518PJ40K55YZDVGLD09F9,AFERIASET17LW,,ethnic_name_3,,,,,cold,7,4,162,,2021-06-01 15:36:49,,No,2021-06-01 15:36:59,,,,2021-06-01 15:36:49,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,2021-06-01 15:38:32,103,,,,
11067,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3HL8HNGX4518PJ40K55YZDVGLD09F9,AFERIASET17LW,,ethnic_name_3,,,,,atkins,1,5,196,,2021-06-01 15:38:32,,Yes,2021-06-01 15:38:55,,,,2021-06-01 15:38:32,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,2021-06-01 15:39:35,63,,,,
11068,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3HL8HNGX4518PJ40K55YZDVGLD09F9,AFERIASET17LW,,ethnic_name_3,,,,,atkins,1,6,198,,2021-06-01 15:39:35,,Yes,2021-06-01 15:39:42,,,,2021-06-01 15:39:35,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,2021-06-01 15:40:32,57,,,,
11069,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3U0SRXB7CD5QHBD3CAOXY34JTQUNRJ,ANR0LIX0VLUYJ,,landing,2021-06-01 15:33:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11070,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3U0SRXB7CD5QHBD3CAOXY34JTQUNRJ,ANR0LIX0VLUYJ,,consent,,,2021-06-01 15:33:32,2021-06-01 15:33:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11071,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3U0SRXB7CD5QHBD3CAOXY34JTQUNRJ,ANR0LIX0VLUYJ,,ethnic_name_3,,,,,breast-cancer,5,1,74,,2021-06-01 15:33:41,,No,2021-06-01 15:33:59,,,,2021-06-01 15:33:41,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,2021-06-01 15:34:33,52,,,,
11072,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3U0SRXB7CD5QHBD3CAOXY34JTQUNRJ,ANR0LIX0VLUYJ,,ethnic_name_3,,,,,breast-cancer,5,2,79,,2021-06-01 15:34:33,,No,2021-06-01 15:34:53,,,,2021-06-01 15:34:33,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,2021-06-01 15:35:26,53,,,,
11073,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3U0SRXB7CD5QHBD3CAOXY34JTQUNRJ,ANR0LIX0VLUYJ,,ethnic_name_3,,,,,cold,7,3,134,,2021-06-01 15:35:26,,Yes,2021-06-01 15:35:37,,,,2021-06-01 15:35:26,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,2021-06-01 15:35:55,29,,,,
11074,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3U0SRXB7CD5QHBD3CAOXY34JTQUNRJ,ANR0LIX0VLUYJ,,ethnic_name_3,,,,,cold,7,4,162,,2021-06-01 15:35:55,,Yes,2021-06-01 15:35:59,,,,2021-06-01 15:35:55,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,2021-06-01 15:36:19,24,,,,
11075,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3U0SRXB7CD5QHBD3CAOXY34JTQUNRJ,ANR0LIX0VLUYJ,,ethnic_name_3,,,,,atkins,1,5,196,,2021-06-01 15:36:19,,Yes,2021-06-01 15:36:37,,,,2021-06-01 15:36:19,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,2021-06-01 15:36:55,36,,,,
11076,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3U0SRXB7CD5QHBD3CAOXY34JTQUNRJ,ANR0LIX0VLUYJ,,ethnic_name_3,,,,,atkins,1,6,198,,2021-06-01 15:36:55,,Yes,2021-06-01 15:36:59,,,,2021-06-01 15:36:55,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,2021-06-01 15:37:17,22,,,,
11077,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,33FBRBDW6OZ1821GOB9JRBF24UQC8C,A3AU8JUFXHKB9H,,landing,2021-06-01 15:34:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11078,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,33FBRBDW6OZ1821GOB9JRBF24UQC8C,A3AU8JUFXHKB9H,,consent,,,2021-06-01 15:34:41,2021-06-01 15:34:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11079,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3B3WTRP3DB2OOPSOWAQRFU1RC9X29K,AH661JCUH90NR,,ethnic_name_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287,,completed,
11080,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3KXIR214I4GNRJMCFFU0YMQBQHK24P,A3R56BU0JCRK0J,,landing,2021-06-01 15:35:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11081,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3KXIR214I4GNRJMCFFU0YMQBQHK24P,A3R56BU0JCRK0J,,consent,,,2021-06-01 15:35:58,2021-06-01 15:36:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11082,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3LS2AMNW5FQ8NVYF0AZA82UJNEVOQW,A2SWYSCPF54M1U,,landing,2021-06-01 15:36:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11083,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3LS2AMNW5FQ8NVYF0AZA82UJNEVOQW,A2SWYSCPF54M1U,,consent,,,2021-06-01 15:36:30,2021-06-01 15:36:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11084,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3B3WTRP3DB2OOPSOWAQRFU1RC9X29K,AH661JCUH90NR,,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH661JCUH90NR-HV9QL5,completed,
11085,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3LS2AMNW5FQ8NVYF0AZA82UJNEVOQW,A2SWYSCPF54M1U,,ethnic_name_3,,,,,breast-cancer,5,1,74,,2021-06-01 15:36:51,,Yes,2021-06-01 15:37:27,,,,2021-06-01 15:36:51,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,2021-06-01 15:38:07,76,,,,
11086,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3LS2AMNW5FQ8NVYF0AZA82UJNEVOQW,A2SWYSCPF54M1U,,ethnic_name_3,,,,,breast-cancer,5,2,79,,2021-06-01 15:38:07,,Yes,2021-06-01 15:38:29,,,,2021-06-01 15:38:07,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,2021-06-01 15:39:54,107,,,,
11087,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3LS2AMNW5FQ8NVYF0AZA82UJNEVOQW,A2SWYSCPF54M1U,,ethnic_name_3,,,,,cold,7,3,134,,2021-06-01 15:39:54,,No,2021-06-01 15:40:29,,,,2021-06-01 15:39:54,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,2021-06-01 15:41:08,74,,,,
11088,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3LS2AMNW5FQ8NVYF0AZA82UJNEVOQW,A2SWYSCPF54M1U,,ethnic_name_3,,,,,cold,7,4,162,,2021-06-01 15:41:08,,No,2021-06-01 15:41:25,,,,2021-06-01 15:41:08,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,2021-06-01 15:41:55,47,,,,
11089,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3LS2AMNW5FQ8NVYF0AZA82UJNEVOQW,A2SWYSCPF54M1U,,ethnic_name_3,,,,,atkins,1,5,196,,2021-06-01 15:41:55,,Yes,2021-06-01 15:42:22,,,,2021-06-01 15:41:55,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,2021-06-01 15:43:17,82,,,,
11090,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3LS2AMNW5FQ8NVYF0AZA82UJNEVOQW,A2SWYSCPF54M1U,,ethnic_name_3,,,,,atkins,1,6,198,,2021-06-01 15:43:17,,Yes,2021-06-01 15:43:38,,,,2021-06-01 15:43:17,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,2021-06-01 15:44:27,70,,,,
11091,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,33F859I566DBR8A3DF7UT42JPSIHBR,A3JB102P0IM7AT,,landing,2021-06-01 15:37:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11092,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,33F859I566DBR8A3DF7UT42JPSIHBR,A3JB102P0IM7AT,,consent,,,2021-06-01 15:37:11,2021-06-01 15:37:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11093,3OWZNK3RYLPJLXIY4JGGM6SDUG5U2P,3U0SRXB7CD5QHBD3CAOXY34JTQUNRJ,ANR0LIX0VLUYJ,,ethnic_name_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216,,completed,
